,AvgRequestNo,AvgTimeBetwReq,AvgTimeBetwRespReq,AvgDataRate,AvgPacketNo,AvgPacketSize,AvgConcurrentReq,MaxReq,AvgDuration,Class
636,0.463300362205,5.00824649034e-07,5.00824649034e-07,0.00316621343119,0.750119132934,0.264249608745,0.015298690554,0.390643226246,3.50577254324e-06,flooding
637,0.0711241678911,9.34164457219e-06,2.25756410495e-05,0.00170718554557,0.219826801602,0.755767070824,0.00911822357284,0.612656189859,2.53781344211e-05,flooding
638,0.226550763234,2.29457083037e-05,3.68770312024e-05,0.00361886599533,0.583069296258,0.635867371064,0.0218467727739,0.451538759834,5.16278436833e-05,flooding
639,0.221440417533,2.00675336421e-05,0.000109167383013,0.00355516426004,0.571622893094,0.624078623333,0.020991442891,0.484028911448,4.65566780497e-05,flooding
640,0.1361061725,3.77205889875e-05,0.000204034094978,0.00289676977702,0.406224167526,0.764161694717,0.019474968637,0.481794795704,7.71557502017e-05,flooding
641,0.379265672474,1.56904515591e-06,7.84522577956e-07,0.00377198455481,0.577609455155,0.474407863593,0.0125570683828,0.545243191679,7.0607032016e-06,flooding
642,0.347170988541,2.71658167673e-06,9.05527225576e-07,0.0032254879775,0.0156955034009,0.756829151021,0.0175952995202,0.553277134827,7.60642869484e-05,flooding
643,0.243974625975,2.4775369568e-06,8.25845652266e-07,0.00250561570897,0.488181314578,0.529802283761,0.0104296047425,0.649114682681,7.43261087039e-06,flooding
644,0.220970916508,3.77947724332e-06,4.72434655415e-06,0.00249067550335,0.463254305191,0.634974853741,0.00867484514272,0.577315148917,1.70076475949e-05,flooding
645,0.209120766586,5.06103046446e-06,1.01220609289e-06,0.00220256045813,0.424419026956,0.637178674446,0.00793468356219,0.608335861829,9.10985483604e-06,flooding
646,0.175587806847,4.7288481613e-06,9.4576963226e-07,0.00174967381968,0.347358487458,0.790463287716,0.00746212239854,0.47288481613,8.51192669034e-06,flooding
647,0.165191413225,6.22463404729e-06,6.22463404729e-06,0.00175949655737,0.337516257068,0.67598073339,0.00661159879723,0.633875233816,1.03743900788e-05,flooding
648,0.115637926965,5.52238375724e-06,7.8891196532e-07,0.00120387965908,0.233242611459,0.508957087483,0.00430351477082,0.820468443933,7.8891196532e-06,flooding
649,0.1215308375,7.49779596055e-06,1.68700409112e-05,0.00133835657896,0.251838782396,0.622389231011,0.00500102990568,0.731035106153,8.43502045561e-06,flooding
650,0.192829661575,4.47342483517e-06,8.94684967034e-07,0.00378899083539,0.554905983679,0.763644933337,0.0128879369501,0.267510805143,2.05777542418e-05,flooding
651,0.202105055575,5.0238397874e-06,1.00476795748e-06,0.00313889509916,0.51455372824,0.766115472219,0.0123847698439,0.327554354138,1.90905911921e-05,flooding
652,0.199824899993,5.12623907137e-06,1.02524781427e-06,0.0025210843753,0.446026884865,0.724453433787,0.0112479937704,0.485967463966,1.74292128426e-05,flooding
653,0.0517402508692,1.31072039965e-05,2.62144079929e-06,0.00127489404206,0.166403819057,0.836776136524,0.00536521550255,0.51904527826,2.88358487922e-05,flooding
654,0.152781958813,6.98263088552e-06,9.97518697932e-07,0.0019770820593,0.330395150573,0.745975405393,0.00901657151061,0.557612952144,1.4962780469e-05,flooding
655,0.13352769181,8.20068735204e-06,1.02508591901e-05,0.00188820826281,0.303466435462,0.797280050139,0.00763586501067,0.50434227215,1.74264606231e-05,flooding
656,0.150340889294,9.82243022981e-06,1.22780377873e-06,0.00199518114043,0.330216598485,0.927129366961,0.00862777715311,0.0933130871832,1.96448604596e-05,flooding
657,0.109546187366,8.49546484589e-06,9.43940538432e-07,0.00136682589965,0.232948477896,0.692423806205,0.00645749722341,0.67397354444,7.69311538822e-05,flooding
658,0.065534022909,1.09787793376e-05,4.22260743753e-06,0.00205387625762,0.253328577043,0.855915771416,0.0100253145782,0.445907345403,0.000173126904939,flooding
659,0.074468665182,1.06814881747e-05,3.56049605823e-06,0.00191287650729,0.252609184216,0.84241158713,0.00978246292,0.469985479687,0.000170013686781,flooding
660,0.0795158241376,5.57575374361e-05,2.7878768718e-06,0.00179632199773,0.244861084235,0.852215858727,0.00992948812508,0.455353222395,0.000177494827505,flooding
661,0.0715420137172,1.00670055302e-05,2.51675138254e-06,0.00152179566931,0.20629139949,0.773606590219,0.00884805894388,0.594792243407,0.000159394254227,flooding
662,0.068782797001,1.15279421527e-05,2.66029434292e-06,0.0015660266032,0.20676517045,0.839617271099,0.00871955809131,0.497475042126,0.000168485308385,flooding
663,0.0626063425686,1.24395230764e-05,3.55414945039e-06,0.00152206450213,0.196851898534,0.858582991029,0.00794263548425,0.469147727451,0.000175930397794,flooding
664,0.0622465157682,1.26070716503e-05,2.70151535363e-06,0.00144350970396,0.189699507627,0.856741469654,0.00792624604756,0.47546670224,0.000167493951925,flooding
665,0.0575071946411,1.2439751622e-05,2.53872482081e-06,0.00127782482648,0.170326433195,0.79349706006,0.00733860721536,0.581367983966,0.000153169730856,flooding
